id_usuario|tipo_transaccion|moneda|monto|fecha_transaccion
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|USD|942.44|2024-12-01 05:22:04
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|4984.39|2024-12-27 11:35:26
ed1dc04a-afec-42e6-bb09-ee5da1254602|DEPOSITO|BOLIVARES|2030.07|2024-12-05 06:25:56
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|BOLIVARES|4212.91|2024-12-19 06:49:24
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|4111.1|2024-12-04 03:16:39
e5eb1223-d782-457f-9aad-c79f8350f26b|RETIRO|USD|626.27|2024-12-22 10:51:31
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|BOLIVARES|3016.57|2024-12-01 03:06:30
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|4544.12|2024-12-02 09:00:55
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|3470.6|2024-12-12 04:08:42
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|1124.4|2024-12-12 02:09:35
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|1936.05|2024-12-27 11:41:27
ed1dc04a-afec-42e6-bb09-ee5da1254602|DEPOSITO|USD|376.15|2024-12-20 03:04:32
68e358be-2c49-4437-aca7-f7de11e1f0c3|DEPOSITO|USD|339.26|2024-12-27 04:43:36
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|3357.77|2024-12-19 05:48:03
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|4778.12|2024-12-26 08:22:16
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|BOLIVARES|1242.54|2024-12-17 04:45:48
4b9b4adb-bae2-4eaf-9a09-93570ffac584|RETIRO|BOLIVARES|3342.84|2024-12-10 01:50:31
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|2141.02|2024-12-14 07:12:30
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|3562.02|2024-12-03 12:17:56
7b40ca11-186b-43e3-b0bc-a0dab66389d5|DEPOSITO|BOLIVARES|1097.45|2024-12-10 01:49:19
4b9b4adb-bae2-4eaf-9a09-93570ffac584|RETIRO|BOLIVARES|3548.52|2024-12-03 02:44:48
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|1755.04|2024-12-11 05:06:05
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|2570.38|2024-12-23 02:28:20
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|3879.27|2024-12-14 02:49:09
8b023854-12c2-4df1-8ca1-5c67b62ff459|DEPOSITO|BOLIVARES|3631.42|2024-12-09 05:36:58
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|3126.56|2024-12-03 11:09:20
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|2338.54|2024-12-21 12:59:27
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|3667.86|2024-12-23 02:26:44
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|2855.28|2024-12-12 09:22:47
68e358be-2c49-4437-aca7-f7de11e1f0c3|DEPOSITO|USD|1027.75|2024-12-18 07:38:47
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|3002.09|2024-12-09 07:31:28
00300094-4e35-4538-909f-f15681b7b72e|DEPOSITO|USD|311.34|2024-12-03 04:58:10
367dfe1b-2600-4aea-8b09-705edc64ca36|DEPOSITO|BOLIVARES|1245.12|2024-12-26 11:00:50
11dce9fa-9009-4535-ba0c-39ed458f96f7|DEPOSITO|BOLIVARES|4940.59|2024-12-16 02:11:30
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|3039.29|2024-12-19 08:44:08
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|3249.27|2024-12-07 12:12:02
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|3050.67|2024-12-03 11:05:29
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|1572.09|2024-12-15 11:34:52
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|USD|355.29|2024-12-12 09:26:44
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|2847.03|2024-12-16 08:03:24
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|USD|1296.2|2024-12-06 11:12:56
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|1977.56|2024-12-06 09:36:35
8b023854-12c2-4df1-8ca1-5c67b62ff459|DEPOSITO|BOLIVARES|3539.44|2024-12-21 08:38:47
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|BOLIVARES|3145|2024-12-28 07:58:49
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|BOLIVARES|3993.00|2024-12-14 12:46:37
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|2860.72|2024-12-14 01:25:55
68e358be-2c49-4437-aca7-f7de11e1f0c3|DEPOSITO|BOLIVARES|2554.25|2024-12-26 09:38:38
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|USD|1290.89|2024-12-25 12:38:09
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|3843.65|2024-12-07 10:09:35
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|4970.88|2024-12-02 11:12:41
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|1833.18|2024-12-19 02:10:38
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|BOLIVARES|4633.47|2024-12-14 12:21:25
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|4439.27|2024-12-28 04:47:23
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|DEPOSITO|BOLIVARES|1228.08|2024-12-10 02:32:36
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|3141.81|2024-12-19 04:21:18
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|BOLIVARES|3724.77|2024-12-29 05:45:10
3827447c-e6db-4edc-a6d1-2d6470e060be|DEPOSITO|BOLIVARES|4276.24|2024-12-14 01:32:34
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|3381.35|2024-12-09 01:58:08
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|4420|2024-12-16 06:08:15
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|USD|1216.94|2024-12-11 03:03:41
3827447c-e6db-4edc-a6d1-2d6470e060be|RETIRO|USD|451.43|2024-12-08 10:37:16
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|USD|839.35|2024-12-28 10:44:19
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|1654.12|2024-12-30 12:04:38
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|3846.09|2024-12-21 12:57:16
7b40ca11-186b-43e3-b0bc-a0dab66389d5|DEPOSITO|USD|555.18|2024-12-07 12:58:54
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|BOLIVARES|4166.3|2024-12-28 02:29:48
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|1985.1|2024-12-23 02:51:24
3827447c-e6db-4edc-a6d1-2d6470e060be|DEPOSITO|BOLIVARES|2814.88|2024-12-27 04:43:16
30086e11-2681-40df-82f8-36b1c4c823dc|RETIRO|BOLIVARES|4607|2024-12-12 01:54:03
7b40ca11-186b-43e3-b0bc-a0dab66389d5|DEPOSITO|USD|1193.00|2024-12-03 11:22:57
3827447c-e6db-4edc-a6d1-2d6470e060be|RETIRO|BOLIVARES|2532.64|2024-12-26 06:36:45
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|USD|857.74|2024-12-03 09:11:31
30086e11-2681-40df-82f8-36b1c4c823dc|RETIRO|BOLIVARES|1646.33|2024-12-11 08:06:21
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|3210.36|2024-12-21 04:50:17
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|2264.2|2024-12-30 10:12:33
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|1389.6|2024-12-19 05:01:11
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|4239.5|2024-12-02 12:41:14
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|1120.07|2024-12-23 02:50:50
11dce9fa-9009-4535-ba0c-39ed458f96f7|DEPOSITO|BOLIVARES|3125.22|2024-12-21 04:11:54
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|USD|351.9|2024-12-27 05:05:00
ed1dc04a-afec-42e6-bb09-ee5da1254602|RETIRO|BOLIVARES|2374.99|2024-12-16 09:58:56
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|4759.39|2024-12-09 05:12:24
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|BOLIVARES|2008.97|2024-12-02 05:17:47
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|4303.97|2024-12-17 08:55:36
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|1235.06|2024-12-20 03:43:53
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|4337.15|2024-12-14 01:12:05
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|3907.62|2024-12-05 11:38:18
ed1dc04a-afec-42e6-bb09-ee5da1254602|DEPOSITO|USD|749.85|2024-12-25 12:32:05
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|4240.24|2024-12-05 06:44:11
7b40ca11-186b-43e3-b0bc-a0dab66389d5|DEPOSITO|BOLIVARES|4263.99|2024-12-03 04:12:51
382f2069-1964-4ed1-3888-4038b64327ae|RETIRO|USD|403.53|2024-12-21 07:38:05
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|4489.34|2024-12-16 04:55:43
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|DEPOSITO|BOLIVARES|1811.79|2024-12-12 04:34:49
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|4470.06|2024-12-07 03:07:59
e5eb1223-d782-457f-9aad-c79f8350f26b|RETIRO|BOLIVARES|4624.25|2024-12-27 11:16:53
a12477c4-2f0c-445e-9847-ff83caf0f46b|RETIRO|BOLIVARES|1217.88|2024-12-25 02:51:10
404334eb-382b-405c-9430-124710d94fa9|RETIRO|USD|381.05|2024-12-05 12:12:21
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|1450.65|2024-12-29 07:20:33
367dfe1b-2600-4aea-8b09-705edc64ca36|DEPOSITO|BOLIVARES|1553.18|2024-12-24 06:53:40
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|1543.24|2024-12-04 04:53:36
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|BOLIVARES|2318|2024-12-05 12:22:51
3827447c-e6db-4edc-a6d1-2d6470e060be|RETIRO|BOLIVARES|2930.7|2024-12-22 10:32:48
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|2228.99|2024-12-16 09:59:47
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|4527|2024-12-20 01:52:55
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|4354.85|2024-12-29 01:28:08
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|1014.54|2024-12-11 09:57:10
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|2531.45|2024-12-14 10:48:00
ed1dc04a-afec-42e6-bb09-ee5da1254602|RETIRO|BOLIVARES|1493.71|2024-12-04 02:29:12
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|4350.9|2024-12-11 10:07:16
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|3635.35|2024-12-05 03:20:45
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|3121.04|2024-12-22 03:26:00
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|BOLIVARES|2966.4|2024-12-24 10:28:29
7b40ca11-186b-43e3-b0bc-a0dab66389d5|DEPOSITO|USD|506.67|2024-12-22 06:34:04
3827447c-e6db-4edc-a6d1-2d6470e060be|DEPOSITO|BOLIVARES|3027.39|2024-12-09 02:35:49
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|1116.4|2024-12-01 05:54:27
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|2081.6|2024-12-27 06:52:33
68e358be-2c49-4437-aca7-f7de11e1f0c3|DEPOSITO|USD|1276.34|2024-12-10 10:05:42
3827447c-e6db-4edc-a6d1-2d6470e060be|RETIRO|USD|1289.26|2024-12-07 02:41:54
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|USD|644.83|2024-12-09 12:24:34
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|3908.32|2024-12-07 01:17:49
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|3330.48|2024-12-14 07:18:51
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|2012.36|2024-12-27 07:17:41
4b9b4adb-bae2-4eaf-9a09-93570ffac584|RETIRO|BOLIVARES|3607.98|2024-12-09 05:42:56
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|2994.31|2024-12-21 05:19:22
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|1428.31|2024-12-09 08:09:08
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|USD|968.42|2024-12-17 09:30:39
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|4238.46|2024-12-04 05:58:02
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|DEPOSITO|BOLIVARES|3162.43|2024-12-05 10:16:55
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|1712.74|2024-12-09 07:49:05
30086e11-2681-40df-82f8-36b1c4c823dc|RETIRO|BOLIVARES|1001.68|2024-12-03 10:32:33
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|2457.05|2024-12-19 03:07:22
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|3066.48|2024-12-06 05:37:27
3827447c-e6db-4edc-a6d1-2d6470e060be|DEPOSITO|BOLIVARES|3745.25|2024-12-20 01:09:24
ed1dc04a-afec-42e6-bb09-ee5da1254602|RETIRO|USD|942.89|2024-12-07 02:24:39
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|2768.9|2024-12-30 04:34:49
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|1509.63|2024-12-15 12:09:20
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|2798.54|2024-12-08 07:56:54
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|3098.41|2024-12-12 07:06:14
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|4126.38|2024-12-25 03:49:05
30086e11-2681-40df-82f8-36b1c4c823dc|RETIRO|BOLIVARES|1144.51|2024-12-27 12:08:29
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|1187.49|2024-12-19 06:20:55
68e358be-2c49-4437-aca7-f7de11e1f0c3|DEPOSITO|BOLIVARES|1355.3|2024-12-30 12:07:44
382f2069-1964-4ed1-3888-4038b64327ae|RETIRO|USD|1252.68|2024-12-01 12:21:10
4b9b4adb-bae2-4eaf-9a09-93570ffac584|RETIRO|BOLIVARES|1753.05|2024-12-27 06:56:19
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|1684.9|2024-12-11 03:39:49
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|3515.87|2024-12-26 08:14:44
382f2069-1964-4ed1-3888-4038b64327ae|RETIRO|BOLIVARES|1049.32|2024-12-05 04:48:53
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|4112.45|2024-12-20 10:26:22
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|3479.69|2024-12-22 07:43:00
ed1dc04a-afec-42e6-bb09-ee5da1254602|DEPOSITO|BOLIVARES|4266.01|2024-12-26 01:25:41
11dce9fa-9009-4535-ba0c-39ed458f96f7|DEPOSITO|USD|1020.14|2024-12-09 10:44:12
a12477c4-2f0c-445e-9847-ff83caf0f46b|RETIRO|BOLIVARES|3219.49|2024-12-27 01:15:34
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|2512.79|2024-12-09 12:15:38
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|3903.43|2024-12-22 09:33:35
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|USD|294.55|2024-12-26 07:16:00
ed1dc04a-afec-42e6-bb09-ee5da1254602|RETIRO|USD|979.43|2024-12-01 12:37:26
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|BOLIVARES|3808.31|2024-12-21 12:08:23
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|4402.33|2024-12-04 01:48:44
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|2415.64|2024-12-23 07:32:33
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|4138.21|2024-12-19 07:34:29
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|4100.12|2024-12-23 07:00:50
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|4596.57|2024-12-19 10:04:33
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|1438.58|2024-12-09 11:34:02
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|4800.66|2024-12-27 06:46:41
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|USD|1175.17|2024-12-26 02:15:15
11dce9fa-9009-4535-ba0c-39ed458f96f7|DEPOSITO|BOLIVARES|1355.85|2024-12-29 11:27:34
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|USD|851.56|2024-12-17 05:16:29
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|1815.56|2024-12-03 07:33:12
30086e11-2681-40df-82f8-36b1c4c823dc|RETIRO|BOLIVARES|2767.36|2024-12-08 11:22:21
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|2860.37|2024-12-21 05:41:14
8d4bfb93-d362-4827-b720-5a858ebdf527|DEPOSITO|BOLIVARES|2230.35|2024-12-18 09:21:17
345b44c7-3558-4cb0-b72c-a990899d7de1|RETIRO|BOLIVARES|2933.75|2024-12-05 08:11:29
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|1416.96|2024-12-10 01:28:38
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|2674.12|2024-12-06 01:29:42
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|2442.19|2024-12-12 08:09:03
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|4123.62|2024-12-25 04:44:59
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|4576.01|2024-12-20 06:03:12
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|2294.68|2024-12-17 12:25:14
367dfe1b-2600-4aea-8b09-705edc64ca36|DEPOSITO|BOLIVARES|1242.51|2024-12-15 12:50:37
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|BOLIVARES|4434.77|2024-12-20 02:47:10
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|BOLIVARES|2208.93|2024-12-16 05:48:27
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|2450.91|2024-12-09 07:21:14
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|1700.06|2024-12-04 10:29:47
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|1438.06|2024-12-23 06:49:11
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|3556.99|2024-12-17 03:50:01
00300094-4e35-4538-909f-f15681b7b72e|RETIRO|BOLIVARES|4363.48|2024-12-15 01:50:29
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|1942.84|2024-12-17 11:37:27
8b023854-12c2-4df1-8ca1-5c67b62ff459|DEPOSITO|BOLIVARES|1810.72|2024-12-06 01:45:12
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|BOLIVARES|1215.85|2024-12-27 03:03:22
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|3255.33|2024-12-12 08:05:50
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|2708.85|2024-12-12 01:06:01
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|2796.56|2024-12-16 03:47:16
30086e11-2681-40df-82f8-36b1c4c823dc|DEPOSITO|BOLIVARES|2491.75|2024-12-07 02:36:54
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|3652.7|2024-12-09 11:48:39
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|2386.32|2024-12-05 05:39:12
68e358be-2c49-4437-aca7-f7de11e1f0c3|RETIRO|BOLIVARES|2197.86|2024-12-06 09:30:30
00300094-4e35-4538-909f-f15681b7b72e|DEPOSITO|USD|008.35|2024-12-22 02:38:09
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|USD|433.76|2024-12-19 03:04:04
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|BOLIVARES|1126.85|2024-12-06 11:34:06
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|USD|387.12|2024-12-16 03:17:46
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|3986.23|2024-12-17 01:27:12
dfc59397-d12f-43a6-b06a-cb2857da8fac|DEPOSITO|BOLIVARES|3304.7|2024-12-26 01:05:28
d6662e06-0281-4ca9-a094-c79433821975|DEPOSITO|BOLIVARES|3638.18|2024-12-02 06:19:07
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|4762.02|2024-12-21 04:39:15
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|1934.56|2024-12-10 02:56:43
68e358be-2c49-4437-aca7-f7de11e1f0c3|RETIRO|BOLIVARES|1352.4|2024-12-22 04:19:58
8b023854-12c2-4df1-8ca1-5c67b62ff459|RETIRO|BOLIVARES|3974.39|2024-12-10 12:47:41
a12477c4-2f0c-445e-9847-ff83caf0f46b|DEPOSITO|BOLIVARES|3878.79|2024-12-29 08:38:15
e5eb1223-d782-457f-9aad-c79f8350f26b|RETIRO|BOLIVARES|1119.3|2024-12-10 01:51:01
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|2864.98|2024-12-17 05:44:43
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|3312.54|2024-12-20 01:59:07
00300094-4e35-4538-909f-f15681b7b72e|DEPOSITO|BOLIVARES|1859.22|2024-12-21 11:53:44
404334eb-382b-405c-9430-124710d94fa9|DEPOSITO|BOLIVARES|2560.39|2024-12-05 01:26:55
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|BOLIVARES|1468.47|2024-12-10 04:16:52
ec01de9d-856c-45d7-a2ee-646e512e5a27|RETIRO|BOLIVARES|3487.22|2024-12-10 10:30:50
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|2867.9|2024-12-21 05:04:21
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|1277.54|2024-12-05 10:10:28
d6662e06-0281-4ca9-a094-c79433821975|RETIRO|BOLIVARES|4463.45|2024-12-24 09:38:38
00300094-4e35-4538-909f-f15681b7b72e|DEPOSITO|BOLIVARES|3528.18|2024-12-12 07:32:14
382f2069-1964-4ed1-3888-4038b64327ae|DEPOSITO|BOLIVARES|2709.03|2024-12-14 02:45:35
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|DEPOSITO|USD|1227.93|2024-12-15 12:16:45
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|BOLIVARES|2686.2|2024-12-08 02:11:20
4b9b4adb-bae2-4eaf-9a09-93570ffac584|DEPOSITO|BOLIVARES|4123.87|2024-12-10 10:09:46
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|USD|1166.83|2024-12-28 11:29:03
a12477c4-2f0c-445e-9847-ff83caf0f46b|RETIRO|BOLIVARES|4487.78|2024-12-02 10:33:38
8b023854-12c2-4df1-8ca1-5c67b62ff459|DEPOSITO|BOLIVARES|3088.43|2024-12-08 10:23:12
404334eb-382b-405c-9430-124710d94fa9|RETIRO|USD|849.47|2024-12-08 01:23:53
68e358be-2c49-4437-aca7-f7de11e1f0c3|RETIRO|USD|380.03|2024-12-09 03:36:09
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|3312.12|2024-12-03 03:53:21
345b44c7-3558-4cb0-b72c-a990899d7de1|DEPOSITO|USD|450.74|2024-12-03 02:12:31
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|1683.15|2024-12-14 10:15:15
404334eb-382b-405c-9430-124710d94fa9|RETIRO|BOLIVARES|3787.5|2024-12-10 06:47:47
ec01de9d-856c-45d7-a2ee-646e512e5a27|DEPOSITO|BOLIVARES|1562.34|2024-12-09 11:19:06
367dfe1b-2600-4aea-8b09-705edc64ca36|RETIRO|BOLIVARES|3831.29|2024-12-23 10:54:06
11dce9fa-9009-4535-ba0c-39ed458f96f7|RETIRO|USD|847.42|2024-12-20 05:01:23
dfc59397-d12f-43a6-b06a-cb2857da8fac|RETIRO|BOLIVARES|1863.82|2024-12-14 07:12:53
a12477c4-2f0c-445e-9847-ff83caf0f46b|RETIRO|BOLIVARES|2502.35|2024-12-11 09:50:24
8d4bfb93-d362-4827-b720-5a858ebdf527|RETIRO|BOLIVARES|4627.35|2024-12-10 11:02:03
ed1dc04a-afec-42e6-bb09-ee5da1254602|DEPOSITO|BOLIVARES|1946.35|2024-12-09 12:42:44
7b40ca11-186b-43e3-b0bc-a0dab66389d5|RETIRO|USD|1109.86|2024-12-22 12:32:48
9afdc5c6-a578-4abd-ad94-e2b6b4c986ea|RETIRO|BOLIVARES|1838.56|2024-12-29 04:14:55
